Date_Cleaned,Asset_ID,Equipment_Type,Client_Name,Deployment_Location,Daily_Rate_NGN,Running_Hours,Fuel_Liters,Status,Maintenance_Priority
2024-02-03,NSP-6688,VideoRay Pro 4 ROV,TotalEnergies,Onne FOT,1004.0,152.82,179.0,Deployed,Normal
2024-07-05,NSP-3243,VideoRay Pro 4 ROV,Indigenous Oil Co,Milaha Barge,4054.0,147.8,282.9,Awaiting Repair,Normal
2024-06-15,NSP-3311,Towing Winch,Indigenous Oil Co,Offshore Rig Alpha,3511500.0,204.37,144.69,In Maintenance,Normal
2024-06-20,NSP-9272,Pipe Tracker,Indigenous Oil Co,Milaha Barge,2385.0,139.59,427.9,Awaiting Repair,Normal
2024-03-02,NSP-2164,Air Compressor 800cfm,ExxonMobil,Escravos,2434.0,173.15,277.0,Deployed,Normal
2024-06-15,NSP-3655,VideoRay Pro 4 ROV,Indigenous Oil Co,Milaha Barge,3942.0,184.33,142.0,Standby,Normal
2024-09-11,NSP-4465,Sub Sea ROV M8,Indigenous Oil Co,Onne FOT,4713.0,187.05,244.86,Awaiting Repair,Normal
2024-06-15,NSP-6445,Air Compressor 800cfm,Indigenous Oil Co,Onne FOT,4715.0,139.95,468.7,Deployed,Normal
2024-06-15,NSP-8470,Air Compressor 800cfm,Chevron,Forcados Terminal,2868.0,137.9,339.8,In Maintenance,Normal
2024-06-15,NSP-7793,VideoRay Pro 4 ROV,ExxonMobil,Onne FOT,3838.0,156.98,385.8,Standby,Normal
2024-06-15,NSP-2469,VideoRay Pro 5 ROV,Shell (SPDC),Forcados Terminal,4123500.0,153.25,380.3,Deployed,Normal
2025-01-03,NSP-5370,VideoRay Pro 4 ROV,Shell (SPDC),Bonny Island,3924.0,93.04,158.0,Standby,Normal
2024-06-15,NSP-1910,Rhino Boat,TotalEnergies,Forcados Terminal,0.0,180.71,329.8,Awaiting Repair,Normal
2024-12-25,NSP-4723,Towing Winch,ExxonMobil,Escravos,708.0,144.22,429.4,In Maintenance,Normal
2024-06-15,NSP-1949,Air Compressor 800cfm,Indigenous Oil Co,Milaha Barge,4195.0,213.46,365.4,Deployed,Normal
2024-06-15,NSP-5919,Pipe Tracker,ExxonMobil,Offshore Rig Alpha,2147.0,188.56,289.7,Standby,Normal
2024-06-15,NSP-7057,120kva Generator,TotalEnergies,Offshore Rig Alpha,1230.0,116.35,467.6,Awaiting Repair,Normal
2024-06-15,NSP-8956,Sub Sea ROV M8,Shell (SPDC),Escravos,1381.0,146.53,270.1,Awaiting Repair,Normal
2024-06-15,NSP-8630,Pipe Tracker,Shell (SPDC),Escravos,4110.0,244.6,278.1,Standby,Normal
2024-06-15,NSP-1356,Cargo Basket,Shell (SPDC),Milaha Barge,2445.0,83.25,452.0,Deployed,Normal
2024-06-15,NSP-5597,Rhino Boat,Shell (SPDC),Forcados Terminal,3287.0,193.47,308.1,Deployed,Normal
2024-06-15,NSP-1528,Offshore Trash Skip,TotalEnergies,Bonny Island,1940.0,233.7,163.6,Awaiting Repair,Normal
2024-06-15,NSP-4925,VideoRay Pro 4 ROV,Chevron,Forcados Terminal,1192.0,151.74,209.88,In Maintenance,Normal
2024-04-27,NSP-5996,120kva Generator,Indigenous Oil Co,Bonny Island,3877.0,201.9,372.4,Deployed,Normal
2024-03-10,NSP-2152,Offshore Trash Skip,Shell (SPDC),Forcados Terminal,2990.0,160.23901408450706,499.3,In Maintenance,Normal
2024-06-15,NSP-8078,Cargo Basket,TotalEnergies,Onne FOT,0.0,176.58,434.5,In Maintenance,Normal
2024-06-15,NSP-2902,Pipe Tracker,Indigenous Oil Co,Bonny Island,1589.0,172.83,400.68,Awaiting Repair,Normal
2024-06-15,NSP-2777,Pipe Tracker,Indigenous Oil Co,Forcados Terminal,3586500.0,124.77,415.7,In Maintenance,Normal
2024-03-27,NSP-4842,Rhino Boat,TotalEnergies,Escravos,748.0,156.39,286.9,Awaiting Repair,Normal
2024-05-17,NSP-7412,120kva Generator,TotalEnergies,Milaha Barge,0.0,146.63626666666667,187.4,Awaiting Repair,Normal
2024-05-13,NSP-2849,Air Compressor 800cfm,ExxonMobil,Milaha Barge,1394.0,155.55086956521737,499.4,Deployed,Normal
2024-02-26,NSP-7324,120kva Generator,ExxonMobil,Onne FOT,2889.0,119.16,70.1,Awaiting Repair,Normal
2024-08-01,NSP-8641,Rhino Boat,Indigenous Oil Co,Bonny Island,3631.0,82.6,496.08,Deployed,Normal
2024-06-15,NSP-4791,VideoRay Pro 4 ROV,TotalEnergies,Onne FOT,3896.0,245.93,143.1,Deployed,Normal
2024-06-15,NSP-6415,Pipe Tracker,ExxonMobil,Bonny Island,2683500.0,132.34,87.45,Awaiting Repair,Normal
2024-10-27,NSP-9078,Sub Sea ROV M8,Chevron,Onne FOT,3166.0,236.28,468.1,In Maintenance,Normal
2024-06-15,NSP-3675,VideoRay Pro 5 ROV,Chevron,Forcados Terminal,2756.0,156.09,174.9,Awaiting Repair,Normal
2024-03-31,NSP-9968,Sub Sea ROV M8,TotalEnergies,Forcados Terminal,0.0,200.8,248.4,Standby,Normal
2024-06-15,NSP-7618,VideoRay Pro 4 ROV,Chevron,Milaha Barge,3786.0,129.83,94.1,In Maintenance,Normal
2024-05-01,NSP-2497,VideoRay Pro 4 ROV,ExxonMobil,Onne FOT,4189.0,167.11,203.1,Standby,Normal
2024-06-15,NSP-3233,Air Compressor 800cfm,Indigenous Oil Co,Offshore Rig Alpha,1183.0,245.86,384.78,Standby,Normal
2024-07-31,NSP-1236,VideoRay Pro 5 ROV,Chevron,Forcados Terminal,3142500.0,208.83,107.5,In Maintenance,Normal
2024-04-16,NSP-1633,Towing Winch,Chevron,Onne FOT,3440.0,120.81,422.94,Deployed,Normal
2024-12-25,NSP-7116,VideoRay Pro 4 ROV,TotalEnergies,Escravos,561.0,142.94,261.9,Standby,Normal
2024-06-15,NSP-4330,Offshore Trash Skip,Indigenous Oil Co,Milaha Barge,563.0,188.67,178.08,Standby,Normal
2024-06-15,NSP-5589,VideoRay Pro 4 ROV,Chevron,Forcados Terminal,2191500.0,204.87,314.82,Awaiting Repair,Normal
2024-08-21,NSP-5592,Air Compressor 800cfm,Chevron,Forcados Terminal,2357.0,183.47,211.6,Awaiting Repair,Normal
2024-11-11,NSP-6681,Pipe Tracker,Indigenous Oil Co,Onne FOT,1094.0,221.78,80.9,Awaiting Repair,Normal
2024-06-15,NSP-2218,Pipe Tracker,Indigenous Oil Co,Milaha Barge,3525.0,152.66779069767443,173.31,In Maintenance,Normal
2024-06-15,NSP-8253,Rhino Boat,ExxonMobil,Onne FOT,2342.0,116.35,410.0,In Maintenance,Normal
2024-03-01,NSP-4427,VideoRay Pro 5 ROV,Shell (SPDC),Escravos,1139.0,183.14,146.28,Awaiting Repair,Normal
2024-10-11,NSP-1747,VideoRay Pro 5 ROV,Indigenous Oil Co,Offshore Rig Alpha,3217500.0,254.9,255.99,Standby,High
2024-06-15,NSP-4774,Sub Sea ROV M8,Chevron,Offshore Rig Alpha,4721.0,226.22,283.0,In Maintenance,Normal
2024-07-23,NSP-3056,Air Compressor 800cfm,Shell (SPDC),Forcados Terminal,1399.0,163.27,85.86,Deployed,Normal
2024-06-15,NSP-3631,Air Compressor 800cfm,Chevron,Onne FOT,4405.0,155.55086956521737,389.55,Standby,Normal
2024-06-15,NSP-8276,Rhino Boat,Shell (SPDC),Bonny Island,1938.0,145.6,457.92,In Maintenance,Normal
2024-06-15,NSP-7459,Rhino Boat,Shell (SPDC),Bonny Island,3564.0,152.66852631578945,169.0,Deployed,Normal
2024-12-06,NSP-2080,Towing Winch,ExxonMobil,Offshore Rig Alpha,1143.0,61.87,316.41,In Maintenance,Normal
2024-06-15,NSP-5052,Cargo Basket,TotalEnergies,Forcados Terminal,6430500.0,118.03,341.9,Awaiting Repair,Normal
2024-06-20,NSP-1500,VideoRay Pro 4 ROV,ExxonMobil,Bonny Island,2114.0,191.05,436.5,Deployed,Normal
2024-06-15,NSP-8758,Air Compressor 800cfm,Indigenous Oil Co,Offshore Rig Alpha,5335500.0,104.42,381.2,In Maintenance,Normal
2024-06-15,NSP-4404,120kva Generator,Indigenous Oil Co,Escravos,2028.0,146.63626666666667,243.27,Awaiting Repair,Normal
2024-06-15,NSP-7177,120kva Generator,Indigenous Oil Co,Escravos,1071000.0,198.12,299.7,Awaiting Repair,Normal
2024-06-15,NSP-4976,Air Compressor 800cfm,Chevron,Bonny Island,0.0,179.95,95.1,Deployed,Normal
2024-12-06,NSP-6715,Pipe Tracker,Shell (SPDC),Offshore Rig Alpha,4717.0,192.67,50.88,Awaiting Repair,Normal
2024-09-05,NSP-4257,VideoRay Pro 5 ROV,TotalEnergies,Escravos,0.0,65.96,322.2,Awaiting Repair,Normal
2024-04-20,NSP-8897,Towing Winch,Shell (SPDC),Forcados Terminal,3991.0,125.01,51.4,Awaiting Repair,Normal
2024-02-14,NSP-6298,VideoRay Pro 4 ROV,Chevron,Bonny Island,2816.0,89.7,248.1,In Maintenance,Normal
2024-06-15,NSP-9983,Cargo Basket,ExxonMobil,Bonny Island,2442.0,105.7,306.8,Deployed,Normal
2024-11-12,NSP-3846,Sub Sea ROV M8,TotalEnergies,Bonny Island,4285.0,145.55,268.4,Awaiting Repair,Normal
2024-12-13,NSP-3466,Air Compressor 800cfm,Shell (SPDC),Milaha Barge,2211.0,115.56,195.57,Standby,Normal
2025-01-14,NSP-6278,VideoRay Pro 4 ROV,Shell (SPDC),Offshore Rig Alpha,3372.0,75.61,323.3,Deployed,Normal
2024-06-15,NSP-1020,Towing Winch,Chevron,Milaha Barge,3873.0,155.44169811320754,52.47,Standby,Normal
2024-06-15,NSP-9772,Rhino Boat,Shell (SPDC),Bonny Island,3058.0,82.77,277.1,In Maintenance,Normal
2024-10-20,NSP-1306,VideoRay Pro 4 ROV,ExxonMobil,Onne FOT,845.0,167.92,216.24,Awaiting Repair,Normal
2024-06-27,NSP-8340,Air Compressor 800cfm,Indigenous Oil Co,Offshore Rig Alpha,3861.0,236.81,323.8,Awaiting Repair,Normal
2024-06-15,NSP-7786,Air Compressor 800cfm,Shell (SPDC),Milaha Barge,1213500.0,164.07,285.4,In Maintenance,Normal
2024-06-15,NSP-1287,Rhino Boat,ExxonMobil,Bonny Island,0.0,119.52,342.6,Deployed,Normal
2024-06-28,NSP-2725,Cargo Basket,ExxonMobil,Offshore Rig Alpha,4068.0,158.23,327.9,Standby,Normal
2024-06-15,NSP-9645,Pipe Tracker,TotalEnergies,Forcados Terminal,0.0,152.66779069767443,127.2,Awaiting Repair,Normal
2024-02-01,NSP-8195,Air Compressor 800cfm,Chevron,Onne FOT,1293000.0,244.46,431.1,Standby,Normal
2024-09-16,NSP-6051,Rhino Boat,Chevron,Escravos,0.0,190.0,331.2,Awaiting Repair,Normal
2024-07-14,NSP-8055,VideoRay Pro 5 ROV,TotalEnergies,Onne FOT,0.0,147.11,236.91,Deployed,Normal
2024-03-11,NSP-7911,Air Compressor 800cfm,TotalEnergies,Onne FOT,0.0,103.92,443.2,Deployed,Normal
2024-06-15,NSP-7182,Pipe Tracker,ExxonMobil,Escravos,2329.0,234.26,224.6,Standby,Normal
2024-06-15,NSP-4606,Towing Winch,TotalEnergies,Milaha Barge,867.0,145.97,493.6,Standby,Normal
2024-06-15,NSP-2459,Pipe Tracker,Shell (SPDC),Offshore Rig Alpha,952.0,107.33,377.8,Standby,Normal
2024-11-17,NSP-2908,Air Compressor 800cfm,Indigenous Oil Co,Milaha Barge,4932000.0,98.6,443.8,Deployed,Normal
2024-06-15,NSP-5860,Offshore Trash Skip,Chevron,Onne FOT,792.0,100.65,486.54,Deployed,Normal
2024-04-15,NSP-7858,Offshore Trash Skip,TotalEnergies,Onne FOT,4492.0,160.23901408450706,314.5,Awaiting Repair,Normal
2024-01-16,NSP-5537,VideoRay Pro 4 ROV,Indigenous Oil Co,Onne FOT,3807.0,142.63,253.1,Standby,Normal
2024-04-25,NSP-8190,Cargo Basket,ExxonMobil,Offshore Rig Alpha,847.0,231.34,496.1,In Maintenance,Normal
2024-06-15,NSP-1405,120kva Generator,TotalEnergies,Escravos,1522.0,135.57,443.3,In Maintenance,Normal
2024-11-17,NSP-3613,Towing Winch,Indigenous Oil Co,Onne FOT,4946.0,164.06,150.6,In Maintenance,Normal
2024-12-23,NSP-3333,Air Compressor 800cfm,Chevron,Escravos,692.0,241.63,370.4,Standby,Normal
2024-10-07,NSP-8511,120kva Generator,Chevron,Offshore Rig Alpha,3914.0,94.56,457.3,Standby,Normal
2024-08-03,NSP-7565,Air Compressor 800cfm,ExxonMobil,Offshore Rig Alpha,3739.0,160.17,343.7,In Maintenance,Normal
2024-06-15,NSP-7414,Rhino Boat,ExxonMobil,Escravos,3965.0,230.0,457.0,Standby,Normal
2024-01-14,NSP-1014,Offshore Trash Skip,TotalEnergies,Offshore Rig Alpha,7486500.0,226.42,245.5,Deployed,Normal
2024-06-15,NSP-8904,Air Compressor 800cfm,ExxonMobil,Onne FOT,0.0,151.83,276.2,Awaiting Repair,Normal
2024-08-28,NSP-2216,VideoRay Pro 5 ROV,ExxonMobil,Bonny Island,1645500.0,234.3,303.3,Awaiting Repair,Normal
2024-02-14,NSP-5595,Cargo Basket,TotalEnergies,Escravos,1431.0,258.36,401.4,Standby,Normal
2024-06-15,NSP-5899,Offshore Trash Skip,Indigenous Oil Co,Milaha Barge,835.0,94.47,213.06,In Maintenance,Normal
2024-09-18,NSP-5917,Rhino Boat,Indigenous Oil Co,Offshore Rig Alpha,2318.0,181.77,179.67,Deployed,Normal
2024-09-07,NSP-9722,Sub Sea ROV M8,Chevron,Offshore Rig Alpha,3738.0,131.97,130.38,In Maintenance,Normal
2024-06-15,NSP-6725,Towing Winch,Shell (SPDC),Escravos,5917500.0,85.7,395.91,Awaiting Repair,Normal
2024-06-15,NSP-3303,Cargo Basket,Chevron,Forcados Terminal,5803500.0,112.59,369.9,In Maintenance,Normal
2024-02-28,NSP-6118,VideoRay Pro 4 ROV,Shell (SPDC),Milaha Barge,0.0,188.67,337.08,Deployed,Normal
2024-06-15,NSP-7693,Air Compressor 800cfm,ExxonMobil,Escravos,2556.0,197.03,290.4,Deployed,Normal
2024-06-15,NSP-6285,Sub Sea ROV M8,ExxonMobil,Escravos,3609.0,78.79,90.6,Awaiting Repair,Normal
2024-07-19,NSP-6949,Cargo Basket,TotalEnergies,Escravos,1416.0,245.58,245.9,Standby,Normal
2024-01-27,NSP-4322,VideoRay Pro 4 ROV,Chevron,Bonny Island,1746.0,189.4,467.8,Deployed,Normal
2024-06-15,NSP-5907,120kva Generator,Shell (SPDC),Forcados Terminal,3732.0,146.63626666666667,355.0,In Maintenance,Normal
2024-08-18,NSP-4619,120kva Generator,Indigenous Oil Co,Milaha Barge,2904.0,171.44,324.36,In Maintenance,Normal
2024-11-07,NSP-4090,VideoRay Pro 5 ROV,TotalEnergies,Onne FOT,4181.0,150.71500000000003,187.9,Deployed,Normal
2024-06-15,NSP-2286,Towing Winch,Chevron,Onne FOT,2071.0,138.57,308.46,Awaiting Repair,Normal
2024-06-15,NSP-9296,VideoRay Pro 5 ROV,TotalEnergies,Onne FOT,2978.0,149.94,213.8,Awaiting Repair,Normal
2024-11-16,NSP-5329,VideoRay Pro 4 ROV,Chevron,Forcados Terminal,0.0,161.69,470.6,In Maintenance,Normal
2025-01-12,NSP-9789,VideoRay Pro 4 ROV,Shell (SPDC),Escravos,3317.0,208.25,166.95,Awaiting Repair,Normal
2024-06-15,NSP-3800,Rhino Boat,Shell (SPDC),Offshore Rig Alpha,1350.0,152.66852631578945,208.29,In Maintenance,Normal
2024-04-22,NSP-4807,VideoRay Pro 5 ROV,ExxonMobil,Bonny Island,3526500.0,177.77,447.2,In Maintenance,Normal
2024-02-05,NSP-7118,Pipe Tracker,TotalEnergies,Onne FOT,3351000.0,125.23,92.3,In Maintenance,Normal
2024-12-10,NSP-4260,Rhino Boat,ExxonMobil,Milaha Barge,0.0,197.47,356.16,In Maintenance,Normal
2024-10-16,NSP-4722,Rhino Boat,ExxonMobil,Escravos,4884.0,171.81,214.65,Deployed,Normal
2024-06-15,NSP-3808,Offshore Trash Skip,Chevron,Milaha Barge,3448500.0,160.23901408450706,424.53,In Maintenance,Normal
2024-10-12,NSP-1548,Sub Sea ROV M8,Shell (SPDC),Offshore Rig Alpha,0.0,231.56,407.9,In Maintenance,Normal
2024-11-08,NSP-4371,120kva Generator,Chevron,Offshore Rig Alpha,1298.0,146.63626666666667,185.4,Standby,Normal
2024-10-05,NSP-4712,Towing Winch,Indigenous Oil Co,Milaha Barge,0.0,103.63,202.5,Deployed,Normal
2024-06-15,NSP-6643,VideoRay Pro 4 ROV,TotalEnergies,Bonny Island,0.0,214.42,494.49,Awaiting Repair,Normal
2024-06-15,NSP-3835,Sub Sea ROV M8,Chevron,Milaha Barge,1170000.0,181.93,365.7,Awaiting Repair,Normal
2024-01-20,NSP-3852,Towing Winch,Indigenous Oil Co,Milaha Barge,837000.0,234.88,139.92,In Maintenance,Normal
2024-06-15,NSP-7278,Air Compressor 800cfm,Chevron,Milaha Barge,1402500.0,155.41,93.81,In Maintenance,Normal
2024-10-13,NSP-2301,Towing Winch,Chevron,Onne FOT,3291.0,221.28,393.6,Awaiting Repair,Normal
2024-01-17,NSP-3628,Towing Winch,Indigenous Oil Co,Escravos,928.0,237.8,495.6,Standby,Normal
2024-06-15,NSP-6856,Pipe Tracker,Chevron,Forcados Terminal,4566.0,139.24,362.52,In Maintenance,Normal
2024-06-06,NSP-4030,Pipe Tracker,ExxonMobil,Bonny Island,0.0,129.61,281.5,Awaiting Repair,Normal
2024-05-01,NSP-8282,Air Compressor 800cfm,ExxonMobil,Bonny Island,7428000.0,134.44,413.4,In Maintenance,Normal
2024-09-08,NSP-6587,VideoRay Pro 5 ROV,TotalEnergies,Escravos,5479500.0,104.49,411.81,Awaiting Repair,Normal
2024-01-07,NSP-5784,Sub Sea ROV M8,Chevron,Escravos,0.0,140.1,347.8,Standby,Normal
2024-06-15,NSP-8443,Towing Winch,Chevron,Escravos,4492.0,230.85,433.8,In Maintenance,Normal
2024-10-14,NSP-7563,VideoRay Pro 5 ROV,Chevron,Milaha Barge,3242.0,111.48,235.32,In Maintenance,Normal
2024-11-29,NSP-5722,Offshore Trash Skip,TotalEnergies,Onne FOT,2172.0,231.44,108.8,Standby,Normal
2024-06-15,NSP-3686,Rhino Boat,TotalEnergies,Milaha Barge,4354.0,107.21,462.9,Standby,Normal
2024-12-25,NSP-6631,VideoRay Pro 5 ROV,Chevron,Forcados Terminal,2183.0,112.32,284.61,Standby,Normal
2024-06-15,NSP-8814,Offshore Trash Skip,TotalEnergies,Bonny Island,0.0,32.87,259.17,Standby,Normal
2024-07-29,NSP-7655,Cargo Basket,Indigenous Oil Co,Onne FOT,6733500.0,146.33287234042555,485.8,In Maintenance,Normal
2024-06-15,NSP-5089,Sub Sea ROV M8,Chevron,Offshore Rig Alpha,4323000.0,261.9,292.7,Awaiting Repair,High
2024-01-05,NSP-5833,Rhino Boat,ExxonMobil,Milaha Barge,4695000.0,155.9,170.5,Awaiting Repair,Normal
2024-07-17,NSP-9722,Pipe Tracker,ExxonMobil,Onne FOT,3233.0,45.02,261.6,Deployed,Normal
2024-07-22,NSP-1578,Pipe Tracker,TotalEnergies,Escravos,4555.0,180.95,213.0,Awaiting Repair,Normal
2024-06-15,NSP-6228,Cargo Basket,Indigenous Oil Co,Bonny Island,1464.0,131.22,231.5,Deployed,Normal
2024-02-11,NSP-6125,Pipe Tracker,ExxonMobil,Forcados Terminal,2425.0,19.56,384.1,In Maintenance,Normal
2024-06-15,NSP-3069,Cargo Basket,Shell (SPDC),Forcados Terminal,0.0,162.17,116.07,Awaiting Repair,Normal
2024-12-25,NSP-7827,VideoRay Pro 5 ROV,TotalEnergies,Milaha Barge,4563.0,176.03,163.5,Awaiting Repair,Normal
2024-06-15,NSP-3291,VideoRay Pro 4 ROV,Indigenous Oil Co,Escravos,2979000.0,98.75,474.6,In Maintenance,Normal
2024-06-15,NSP-3493,Pipe Tracker,ExxonMobil,Bonny Island,1960.0,93.35,463.5,Deployed,Normal
2024-06-15,NSP-1429,Offshore Trash Skip,Indigenous Oil Co,Offshore Rig Alpha,1784.0,112.4,225.3,Standby,Normal
2024-06-15,NSP-6378,120kva Generator,Shell (SPDC),Forcados Terminal,0.0,125.03,350.6,In Maintenance,Normal
2024-12-08,NSP-9368,Rhino Boat,Shell (SPDC),Forcados Terminal,1965.0,183.45,248.1,Standby,Normal
2024-06-15,NSP-1252,Sub Sea ROV M8,TotalEnergies,Forcados Terminal,713.0,173.17,241.68,Deployed,Normal
2024-02-15,NSP-3975,120kva Generator,TotalEnergies,Onne FOT,4578.0,146.63626666666667,455.3,Awaiting Repair,Normal
2024-06-15,NSP-7598,VideoRay Pro 4 ROV,TotalEnergies,Forcados Terminal,3394.0,205.07,289.8,Deployed,Normal
2024-06-15,NSP-2593,Pipe Tracker,ExxonMobil,Milaha Barge,6289500.0,78.95,335.49,In Maintenance,Normal
2024-12-25,NSP-5127,120kva Generator,ExxonMobil,Milaha Barge,3637.0,95.61,146.3,Awaiting Repair,Normal
2024-07-10,NSP-3063,Offshore Trash Skip,Chevron,Escravos,3126000.0,160.23901408450706,98.7,Awaiting Repair,Normal
2024-04-02,NSP-8845,Offshore Trash Skip,TotalEnergies,Onne FOT,1576.0,195.99,394.32,In Maintenance,Normal
2025-01-22,NSP-9523,VideoRay Pro 4 ROV,ExxonMobil,Escravos,2381.0,220.16,231.6,Awaiting Repair,Normal
2024-06-15,NSP-1233,Towing Winch,Chevron,Bonny Island,2340.0,165.68,193.98,Standby,Normal
2024-06-15,NSP-3779,Pipe Tracker,ExxonMobil,Bonny Island,1684.0,129.28,148.5,Deployed,Normal
2024-11-06,NSP-1914,Offshore Trash Skip,Indigenous Oil Co,Bonny Island,4341.0,83.18,246.3,In Maintenance,Normal
2024-09-09,NSP-1455,120kva Generator,Chevron,Onne FOT,898.0,96.23,447.4,In Maintenance,Normal
2024-05-22,NSP-7042,Cargo Basket,Shell (SPDC),Escravos,753.0,146.33287234042555,420.2,Standby,Normal
2024-06-15,NSP-8418,Sub Sea ROV M8,ExxonMobil,Forcados Terminal,4385.0,161.87068493150682,317.5,Deployed,Normal
2024-06-15,NSP-6153,Towing Winch,TotalEnergies,Onne FOT,2148.0,188.7,403.86,In Maintenance,Normal
2025-01-21,NSP-8411,Air Compressor 800cfm,ExxonMobil,Bonny Island,2358.0,149.63,174.9,Awaiting Repair,Normal
2024-08-13,NSP-8599,VideoRay Pro 4 ROV,TotalEnergies,Milaha Barge,4275.0,144.89,359.34,Awaiting Repair,Normal
2024-09-09,NSP-7474,Cargo Basket,ExxonMobil,Escravos,655.0,151.88,225.1,In Maintenance,Normal
2025-01-28,NSP-2425,Offshore Trash Skip,Indigenous Oil Co,Onne FOT,4392.0,130.95,484.3,Deployed,Normal
2024-06-15,NSP-2718,Offshore Trash Skip,Chevron,Milaha Barge,3273.0,165.67,202.8,In Maintenance,Normal
2024-08-31,NSP-4888,Pipe Tracker,Shell (SPDC),Bonny Island,784.0,226.62,427.3,In Maintenance,Normal
2024-08-01,NSP-7947,VideoRay Pro 5 ROV,Chevron,Milaha Barge,1257.0,171.03,384.6,Standby,Normal
2025-01-06,NSP-9830,Towing Winch,Indigenous Oil Co,Bonny Island,1805.0,191.66,323.1,Awaiting Repair,Normal
2024-05-28,NSP-4854,Towing Winch,Indigenous Oil Co,Offshore Rig Alpha,0.0,179.91,204.7,In Maintenance,Normal
2024-06-15,NSP-4234,Pipe Tracker,Chevron,Bonny Island,1936.0,147.89,452.5,In Maintenance,Normal
2024-06-15,NSP-6360,Rhino Boat,Indigenous Oil Co,Onne FOT,1888.0,151.68,391.14,Standby,Normal
2024-09-10,NSP-2239,Offshore Trash Skip,Chevron,Onne FOT,1947000.0,139.2,486.54,Standby,Normal
2024-06-15,NSP-4535,Cargo Basket,TotalEnergies,Offshore Rig Alpha,4554.0,166.7,313.23,Deployed,Normal
2024-06-15,NSP-7473,Cargo Basket,TotalEnergies,Offshore Rig Alpha,4627.0,146.61,354.57,Deployed,Normal
2025-01-20,NSP-5923,Offshore Trash Skip,TotalEnergies,Milaha Barge,4880.0,136.22,184.5,Deployed,Normal
2025-01-14,NSP-8804,120kva Generator,Chevron,Milaha Barge,4852.0,89.44,310.4,In Maintenance,Normal
2024-06-15,NSP-1783,Sub Sea ROV M8,Indigenous Oil Co,Bonny Island,1285500.0,134.49,343.44,Awaiting Repair,Normal
2024-06-15,NSP-9699,Air Compressor 800cfm,ExxonMobil,Milaha Barge,1542.0,101.04,116.8,Awaiting Repair,Normal
2024-04-07,NSP-2987,Offshore Trash Skip,ExxonMobil,Milaha Barge,3329.0,149.44,343.44,In Maintenance,Normal
2024-06-15,NSP-2139,Cargo Basket,Indigenous Oil Co,Onne FOT,3324000.0,103.34,263.9,Awaiting Repair,Normal
2024-07-29,NSP-1304,VideoRay Pro 4 ROV,ExxonMobil,Bonny Island,2471.0,151.22969924812028,69.96,Deployed,Normal
2024-01-09,NSP-2074,VideoRay Pro 4 ROV,Shell (SPDC),Escravos,3395.0,151.01,100.3,Deployed,Normal
2024-06-15,NSP-4956,VideoRay Pro 4 ROV,Chevron,Offshore Rig Alpha,2020500.0,194.59,494.1,Awaiting Repair,Normal
2024-01-13,NSP-5848,VideoRay Pro 4 ROV,Shell (SPDC),Bonny Island,0.0,195.7,152.8,In Maintenance,Normal
2024-06-15,NSP-6805,VideoRay Pro 4 ROV,Indigenous Oil Co,Bonny Island,605.0,194.32,181.26,In Maintenance,Normal
2024-06-15,NSP-7356,Rhino Boat,ExxonMobil,Bonny Island,2919.0,130.15,418.17,Deployed,Normal
2024-06-15,NSP-8846,Offshore Trash Skip,Chevron,Offshore Rig Alpha,682.0,227.22,470.64,In Maintenance,Normal
2024-06-15,NSP-6203,Cargo Basket,TotalEnergies,Offshore Rig Alpha,0.0,196.45,491.31,In Maintenance,Normal
2024-06-15,NSP-1256,Cargo Basket,Shell (SPDC),Milaha Barge,512.0,161.25,172.9,In Maintenance,Normal
2024-06-15,NSP-1442,Rhino Boat,Shell (SPDC),Onne FOT,1808.0,148.54,331.0,Standby,Normal
2024-06-15,NSP-9067,Cargo Basket,Shell (SPDC),Offshore Rig Alpha,0.0,156.97,100.17,In Maintenance,Normal
2024-06-15,NSP-2769,Pipe Tracker,TotalEnergies,Escravos,4220.0,152.66779069767443,488.7,Standby,Normal
2024-06-15,NSP-9420,VideoRay Pro 4 ROV,ExxonMobil,Milaha Barge,3536.0,168.33,461.7,In Maintenance,Normal
2024-03-27,NSP-1518,Towing Winch,Indigenous Oil Co,Offshore Rig Alpha,2769.0,70.64,305.28,Standby,Normal
2024-12-21,NSP-9083,Cargo Basket,Shell (SPDC),Escravos,0.0,139.63,157.8,Deployed,Normal
2024-04-13,NSP-2089,120kva Generator,ExxonMobil,Escravos,4461000.0,164.61,479.3,Deployed,Normal
2024-03-27,NSP-3928,Offshore Trash Skip,Chevron,Milaha Barge,1736.0,164.01,166.0,Standby,Normal
2024-06-15,NSP-2269,VideoRay Pro 4 ROV,Indigenous Oil Co,Forcados Terminal,1045500.0,178.24,96.5,Awaiting Repair,Normal
2024-09-15,NSP-1774,Towing Winch,Chevron,Offshore Rig Alpha,3826500.0,203.09,368.5,In Maintenance,Normal
2024-06-15,NSP-4857,Air Compressor 800cfm,Shell (SPDC),Onne FOT,1314000.0,222.88,467.4,Standby,Normal
2024-04-16,NSP-3555,Cargo Basket,Chevron,Escravos,4889.0,156.46,488.4,In Maintenance,Normal
2024-07-06,NSP-5301,Rhino Boat,TotalEnergies,Offshore Rig Alpha,1503.0,119.96,256.1,Awaiting Repair,Normal
